Unnamed: 0.1,Unnamed: 0,Date,Country,Status,AQI Value
10132,13949,2024-07-18,Greece,Moderate,75
10133,13951,2024-07-18,Guadeloupe,Good,41
10134,13952,2024-07-18,Guatemala,Moderate,51
10135,13954,2024-07-18,Hong Kong,Good,34
10136,13956,2024-07-18,Iceland,Good,28
10137,13957,2024-07-18,India,Unhealthy,186
10138,13958,2024-07-18,Indonesia,Unhealthy for Sensitive Groups,145
10139,13961,2024-07-18,Ireland,Good,19
10140,13962,2024-07-18,Israel,Moderate,70
10141,13963,2024-07-18,Italy,Moderate,69
10142,13964,2024-07-18,Japan,Moderate,95
10143,13965,2024-07-18,Jordan,Good,27
10144,13966,2024-07-18,Kazakhstan,Good,50
10145,13967,2024-07-18,Kenya,Unhealthy for Sensitive Groups,111
10146,13969,2024-07-18,Kuwait,Moderate,65
10147,13970,2024-07-18,Kyrgyzstan,Good,16
10148,13971,2024-07-18,Laos,Good,33
10149,13972,2024-07-18,Latvia,Good,31
10150,13974,2024-07-18,Liechtenstein,Good,9
10151,13975,2024-07-18,Lithuania,Good,28
10152,13977,2024-07-18,Macao,Good,39
10153,13978,2024-07-18,Macedonia,Moderate,68
10154,13979,2024-07-18,Madagascar,Moderate,72
10155,13980,2024-07-18,Malaysia,Moderate,80
10156,13981,2024-07-18,Malta,Moderate,75
10157,13982,2024-07-18,Martinique,Good,23
10158,13983,2024-07-18,Mexico,Unhealthy for Sensitive Groups,125
10159,13984,2024-07-18,Moldova,Good,8
10160,13985,2024-07-18,Monaco,Moderate,55
10161,13986,2024-07-18,Mongolia,Moderate,51
10162,13987,2024-07-18,Montenegro,Moderate,72
10163,13988,2024-07-18,Myanmar,Good,29
10164,13989,2024-07-18,Nepal,Good,33
10165,13990,2024-07-18,Netherlands,Moderate,77
10166,13992,2024-07-18,New Zealand,Good,28
10167,13993,2024-07-18,Nigeria,Moderate,64
10168,13994,2024-07-18,Norway,Good,17
10169,13995,2024-07-18,Pakistan,Moderate,88
10170,13996,2024-07-18,Palestinian Territory,Moderate,66
10171,13997,2024-07-18,Peru,Unhealthy for Sensitive Groups,128
10172,13998,2024-07-18,Philippines,Moderate,69
10173,13999,2024-07-18,Poland,Good,49
10174,14000,2024-07-18,Portugal,Good,33
10175,14002,2024-07-18,Reunion,Good,12
10176,14003,2024-07-18,Romania,Moderate,65
10177,14004,2024-07-18,Russia,Moderate,71
10178,14005,2024-07-18,San Marino,Moderate,70
10179,14007,2024-07-18,Serbia,Moderate,77
10180,14008,2024-07-18,Singapore,Moderate,60
10181,14009,2024-07-18,Slovakia,Good,46
10182,14010,2024-07-18,Slovenia,Good,26
10183,14011,2024-07-18,South Africa,Unhealthy for Sensitive Groups,150
10184,14012,2024-07-18,South Korea,Good,44
10185,14013,2024-07-18,Spain,Moderate,63
10186,14014,2024-07-18,Sri Lanka,Good,36
10187,14015,2024-07-18,Sweden,Good,25
10188,14016,2024-07-18,Switzerland,Good,25
10189,14017,2024-07-18,Taiwan,Good,48
10190,14018,2024-07-18,Tajikistan,Moderate,93
10191,14019,2024-07-18,Thailand,Moderate,91
10192,14021,2024-07-18,Trinidad and Tobago,Good,12
10193,14022,2024-07-18,Turkey,Unhealthy,151
10194,14024,2024-07-18,Uganda,Unhealthy,166
10195,14025,2024-07-18,Ukraine,Moderate,62
10196,14026,2024-07-18,United Arab Emirates,Unhealthy for Sensitive Groups,146
10197,14027,2024-07-18,United Kingdom of Great Britain and Northern Ireland,Moderate,78
10198,14028,2024-07-18,United States of America,Unhealthy for Sensitive Groups,127
10199,14030,2024-07-18,Vatican,Moderate,59
10200,14032,2024-07-18,Vietnam,Good,32
10201,14036,2024-07-25,Andorra,Good,14
10202,14037,2024-07-25,Argentina,Moderate,60
10203,14038,2024-07-25,Armenia,Good,33
10204,14039,2024-07-25,Australia,Moderate,65
10205,14040,2024-07-25,Austria,Good,26
10206,14041,2024-07-25,Azerbaijan,Good,24
10207,14043,2024-07-25,Bangladesh,Moderate,96
10208,14044,2024-07-25,Belarus,Good,29
10209,14045,2024-07-25,Belgium,Moderate,53
10210,14049,2024-07-25,Bosnia and Herzegovina,Good,28
10211,14050,2024-07-25,Brazil,Unhealthy,151
10212,14051,2024-07-25,Brunei,Good,15
10213,14052,2024-07-25,Bulgaria,Good,44
10214,14055,2024-07-25,Canada,Unhealthy for Sensitive Groups,147
10215,14056,2024-07-25,Cape Verde,Moderate,52
10216,14059,2024-07-25,Chile,Unhealthy,174
10217,14060,2024-07-25,China,Unhealthy for Sensitive Groups,146
10218,14061,2024-07-25,Colombia,Moderate,62
10219,14063,2024-07-25,Croatia,Good,27
10220,14064,2024-07-25,Cyprus,Moderate,71
10221,14065,2024-07-25,Czech Republic,Good,47
10222,14066,2024-07-25,Denmark,Good,21
10223,14067,2024-07-25,Dominican Republic,Good,14
10224,14068,2024-07-25,Ecuador,Good,45
10225,14071,2024-07-25,Estonia,Good,14
10226,14072,2024-07-25,Ethiopia,Moderate,91
10227,14073,2024-07-25,Finland,Moderate,55
10228,14074,2024-07-25,France,Good,49
10229,14075,2024-07-25,French Guiana,Good,18
10230,14076,2024-07-25,Georgia,Good,43
10231,14077,2024-07-25,Germany,Moderate,53
10232,14078,2024-07-25,Ghana,Moderate,70
10233,14080,2024-07-25,Greece,Moderate,75
10234,14082,2024-07-25,Guadeloupe,Good,43
10235,14083,2024-07-25,Guatemala,Moderate,64
10236,14085,2024-07-25,Hong Kong,Moderate,59
10237,14087,2024-07-25,Iceland,Good,14
10238,14088,2024-07-25,India,Unhealthy,190
10239,14089,2024-07-25,Indonesia,Unhealthy for Sensitive Groups,147
10240,14092,2024-07-25,Ireland,Good,15
10241,14093,2024-07-25,Israel,Moderate,71
10242,14094,2024-07-25,Italy,Moderate,65
10243,14095,2024-07-25,Japan,Moderate,90
10244,14096,2024-07-25,Jordan,Good,26
10245,14097,2024-07-25,Kazakhstan,Moderate,61
10246,14098,2024-07-25,Kenya,Unhealthy for Sensitive Groups,110
10247,14100,2024-07-25,Kuwait,Moderate,74
10248,14101,2024-07-25,Kyrgyzstan,Good,23
10249,14102,2024-07-25,Laos,Good,22
10250,14103,2024-07-25,Latvia,Moderate,79
10251,14105,2024-07-25,Liechtenstein,Good,7
10252,14106,2024-07-25,Lithuania,Good,42
10253,14108,2024-07-25,Macao,Good,40
10254,14109,2024-07-25,Macedonia,Moderate,54
10255,14110,2024-07-25,Madagascar,Moderate,91
10256,14111,2024-07-25,Malaysia,Moderate,87
10257,14112,2024-07-25,Malta,Good,46
10258,14113,2024-07-25,Martinique,Good,39
10259,14114,2024-07-25,Mexico,Unhealthy for Sensitive Groups,112
10260,14115,2024-07-25,Moldova,Good,14
10261,14116,2024-07-25,Monaco,Good,48
10262,14117,2024-07-25,Mongolia,Good,37
10263,14118,2024-07-25,Montenegro,Good,36
10264,14119,2024-07-25,Myanmar,Good,45
10265,14120,2024-07-25,Nepal,Good,31
10266,14121,2024-07-25,Netherlands,Good,45
10267,14123,2024-07-25,New Zealand,Good,24
10268,14124,2024-07-25,Nigeria,Moderate,82
10269,14125,2024-07-25,Norway,Good,20
10270,14126,2024-07-25,Pakistan,Moderate,95
10271,14127,2024-07-25,Palestinian Territory,Moderate,77
10272,14128,2024-07-25,Peru,Moderate,98
10273,14129,2024-07-25,Philippines,Moderate,76
10274,14130,2024-07-25,Poland,Moderate,64
10275,14131,2024-07-25,Portugal,Good,35
10276,14133,2024-07-25,Reunion,Good,14
10277,14134,2024-07-25,Romania,Moderate,57
10278,14135,2024-07-25,Russia,Moderate,58
10279,14136,2024-07-25,San Marino,Good,50
10280,14138,2024-07-25,Serbia,Moderate,58
10281,14139,2024-07-25,Singapore,Moderate,82
10282,14140,2024-07-25,Slovakia,Good,27
10283,14141,2024-07-25,Slovenia,Good,21
10284,14142,2024-07-25,South Africa,Unhealthy for Sensitive Groups,128
10285,14143,2024-07-25,South Korea,Moderate,54
10286,14144,2024-07-25,Spain,Moderate,69
10287,14145,2024-07-25,Sri Lanka,Good,39
10288,14146,2024-07-25,Sweden,Good,36
10289,14147,2024-07-25,Switzerland,Good,26
10290,14148,2024-07-25,Taiwan,Good,39
10291,14149,2024-07-25,Tajikistan,Moderate,72
10292,14150,2024-07-25,Thailand,Moderate,99
10293,14151,2024-07-25,Trinidad and Tobago,Good,42
10294,14152,2024-07-25,Turkey,Unhealthy for Sensitive Groups,101
10295,14154,2024-07-25,Uganda,Unhealthy for Sensitive Groups,139
10296,14155,2024-07-25,Ukraine,Good,30
10297,14156,2024-07-25,United Arab Emirates,Moderate,96
10298,14157,2024-07-25,United Kingdom of Great Britain and Northern Ireland,Good,47
10299,14158,2024-07-25,United States of America,Unhealthy,153
10300,14160,2024-07-25,Vatican,Moderate,55
10301,14162,2024-07-25,Vietnam,Moderate,55
10302,14166,2024-08-01,Andorra,Moderate,61
10303,14167,2024-08-01,Argentina,Moderate,72
10304,14168,2024-08-01,Armenia,Good,38
10305,14169,2024-08-01,Australia,Moderate,77
10306,14170,2024-08-01,Austria,Good,36
10307,14171,2024-08-01,Azerbaijan,Good,28
10308,14173,2024-08-01,Bangladesh,Moderate,78
10309,14174,2024-08-01,Belarus,Good,19
10310,14175,2024-08-01,Belgium,Unhealthy for Sensitive Groups,117
10311,14179,2024-08-01,Bosnia and Herzegovina,Good,41
10312,14180,2024-08-01,Brazil,Unhealthy for Sensitive Groups,134
10313,14181,2024-08-01,Brunei,Good,13
10314,14182,2024-08-01,Bulgaria,Good,32
10315,14185,2024-08-01,Canada,Moderate,89
10316,14186,2024-08-01,Cape Verde,Good,27
10317,14188,2024-08-01,Chile,Unhealthy for Sensitive Groups,105
10318,14189,2024-08-01,China,Unhealthy for Sensitive Groups,123
10319,14190,2024-08-01,Colombia,Moderate,54
10320,14192,2024-08-01,Croatia,Good,36
10321,14193,2024-08-01,Cyprus,Moderate,53
10322,14194,2024-08-01,Czech Republic,Moderate,85
10323,14195,2024-08-01,Denmark,Good,17
10324,14196,2024-08-01,Dominican Republic,Good,22
10325,14197,2024-08-01,Ecuador,Good,44
10326,14199,2024-08-01,Estonia,Good,18
10327,14200,2024-08-01,Ethiopia,Moderate,74
10328,14201,2024-08-01,Finland,Good,21
10329,14202,2024-08-01,France,Moderate,75
10330,14203,2024-08-01,French Guiana,Good,13
10331,14204,2024-08-01,Georgia,Good,32
10332,14205,2024-08-01,Germany,Moderate,95
10333,14206,2024-08-01,Ghana,Moderate,68
10334,14208,2024-08-01,Greece,Moderate,68
10335,14210,2024-08-01,Guadeloupe,Good,24
10336,14211,2024-08-01,Guatemala,Good,33
10337,14213,2024-08-01,Hong Kong,Good,46
10338,14215,2024-08-01,Iceland,Good,10
10339,14216,2024-08-01,India,Unhealthy,156
10340,14217,2024-08-01,Indonesia,Unhealthy,153
10341,14220,2024-08-01,Ireland,Good,29
10342,14221,2024-08-01,Israel,Moderate,70
10343,14222,2024-08-01,Italy,Moderate,80
10344,14223,2024-08-01,Japan,Moderate,96
10345,14224,2024-08-01,Jordan,Good,21
10346,14225,2024-08-01,Kazakhstan,Good,50
10347,14226,2024-08-01,Kenya,Unhealthy for Sensitive Groups,127
10348,14228,2024-08-01,Kuwait,Unhealthy for Sensitive Groups,102
10349,14229,2024-08-01,Kyrgyzstan,Good,41
10350,14230,2024-08-01,Laos,Good,31
10351,14231,2024-08-01,Latvia,Good,42
10352,14233,2024-08-01,Liechtenstein,Good,21
10353,14234,2024-08-01,Lithuania,Good,43
10354,14236,2024-08-01,Macao,Good,46
10355,14237,2024-08-01,Macedonia,Moderate,64
10356,14238,2024-08-01,Madagascar,Unhealthy,163
10357,14239,2024-08-01,Malaysia,Moderate,65
10358,14240,2024-08-01,Malta,Moderate,52
10359,14241,2024-08-01,Martinique,Good,25
10360,14242,2024-08-01,Mexico,Unhealthy for Sensitive Groups,101
10361,14243,2024-08-01,Moldova,Good,10
10362,14244,2024-08-01,Monaco,Moderate,58
10363,14245,2024-08-01,Mongolia,Moderate,65
10364,14246,2024-08-01,Montenegro,Moderate,63
10365,14247,2024-08-01,Myanmar,Good,37
10366,14248,2024-08-01,Nepal,Good,35
10367,14249,2024-08-01,Netherlands,Moderate,74
10368,14251,2024-08-01,New Zealand,Good,10
10369,14252,2024-08-01,Nigeria,Good,43
10370,14253,2024-08-01,Norway,Good,21
10371,14254,2024-08-01,Pakistan,Good,48
10372,14255,2024-08-01,Palestinian Territory,Moderate,68
10373,14256,2024-08-01,Peru,Unhealthy for Sensitive Groups,101
10374,14257,2024-08-01,Philippines,Moderate,72
10375,14258,2024-08-01,Poland,Moderate,65
10376,14259,2024-08-01,Portugal,Good,31
10377,14261,2024-08-01,Reunion,Good,14
10378,14262,2024-08-01,Romania,Good,39
10379,14263,2024-08-01,Russia,Moderate,56
10380,14264,2024-08-01,San Marino,Good,47
10381,14266,2024-08-01,Serbia,Moderate,52
10382,14267,2024-08-01,Singapore,Moderate,69
10383,14268,2024-08-01,Slovakia,Good,45
10384,14269,2024-08-01,Slovenia,Good,41
10385,14270,2024-08-01,South Africa,Moderate,99
10386,14271,2024-08-01,South Korea,Moderate,53
10387,14272,2024-08-01,Spain,Moderate,80
10388,14273,2024-08-01,Sri Lanka,Moderate,77
10389,14274,2024-08-01,Sweden,Good,17
10390,14275,2024-08-01,Switzerland,Good,37
10391,14276,2024-08-01,Taiwan,Good,34
10392,14277,2024-08-01,Tajikistan,Very Unhealthy,226
10393,14278,2024-08-01,Thailand,Moderate,82
10394,14280,2024-08-01,Trinidad and Tobago,Good,18
10395,14281,2024-08-01,Turkey,Moderate,79
10396,14283,2024-08-01,Uganda,Unhealthy for Sensitive Groups,115
10397,14284,2024-08-01,Ukraine,Good,43
10398,14285,2024-08-01,United Arab Emirates,Unhealthy,171
10399,14286,2024-08-01,United Kingdom of Great Britain and Northern Ireland,Moderate,79
10400,14287,2024-08-01,United States of America,Unhealthy for Sensitive Groups,148
10401,14289,2024-08-01,Vatican,Moderate,63
10402,14291,2024-08-01,Vietnam,Good,38
10403,14295,2024-08-08,Andorra,Good,49
10404,14296,2024-08-08,Argentina,Good,21
10405,14297,2024-08-08,Armenia,Good,49
10406,14298,2024-08-08,Australia,Moderate,58
10407,14299,2024-08-08,Austria,Good,29
10408,14300,2024-08-08,Azerbaijan,Good,32
10409,14302,2024-08-08,Bangladesh,Moderate,87
10410,14303,2024-08-08,Belarus,Good,28
10411,14304,2024-08-08,Belgium,Good,29
10412,14308,2024-08-08,Bosnia and Herzegovina,Good,33
10413,14309,2024-08-08,Brazil,Unhealthy,176
10414,14310,2024-08-08,Brunei,Good,10
10415,14311,2024-08-08,Bulgaria,Good,35
10416,14314,2024-08-08,Canada,Moderate,93
10417,14315,2024-08-08,Cape Verde,Good,35
10418,14317,2024-08-08,Chile,Hazardous,332
10419,14318,2024-08-08,China,Unhealthy for Sensitive Groups,133
10420,14319,2024-08-08,Colombia,Moderate,70
10421,14321,2024-08-08,Croatia,Good,28
10422,14322,2024-08-08,Cyprus,Moderate,55
10423,14323,2024-08-08,Czech Republic,Moderate,59
10424,14324,2024-08-08,Denmark,Good,23
10425,14325,2024-08-08,Dominican Republic,Good,25
10426,14326,2024-08-08,Ecuador,Good,46
10427,14329,2024-08-08,Estonia,Good,15
10428,14330,2024-08-08,Ethiopia,Moderate,74
10429,14331,2024-08-08,Finland,Good,35
10430,14332,2024-08-08,France,Moderate,51
10431,14333,2024-08-08,French Guiana,Good,30
10432,14334,2024-08-08,Georgia,Good,39
10433,14335,2024-08-08,Germany,Moderate,70
10434,14336,2024-08-08,Ghana,Good,34
10435,14338,2024-08-08,Greece,Moderate,71
10436,14340,2024-08-08,Guadeloupe,Good,21
10437,14341,2024-08-08,Guatemala,Good,40
10438,14343,2024-08-08,Hong Kong,Good,44
10439,14345,2024-08-08,Iceland,Good,17
10440,14346,2024-08-08,India,Unhealthy,160
10441,14347,2024-08-08,Indonesia,Unhealthy,159
10442,14350,2024-08-08,Ireland,Good,27
10443,14351,2024-08-08,Israel,Moderate,81
10444,14352,2024-08-08,Italy,Moderate,69
10445,14353,2024-08-08,Japan,Moderate,92
10446,14354,2024-08-08,Jordan,Good,31
10447,14355,2024-08-08,Kazakhstan,Good,38
10448,14356,2024-08-08,Kenya,Unhealthy for Sensitive Groups,110
10449,14358,2024-08-08,Kuwait,Moderate,90
10450,14359,2024-08-08,Kyrgyzstan,Good,17
10451,14360,2024-08-08,Laos,Good,38
10452,14361,2024-08-08,Latvia,Moderate,80
10453,14363,2024-08-08,Liechtenstein,Good,8
10454,14364,2024-08-08,Lithuania,Moderate,62
10455,14366,2024-08-08,Macao,Good,46
10456,14367,2024-08-08,Macedonia,Good,46
10457,14368,2024-08-08,Madagascar,Moderate,82
10458,14369,2024-08-08,Malaysia,Moderate,68
10459,14370,2024-08-08,Malta,Good,47
10460,14371,2024-08-08,Martinique,Good,20
10461,14372,2024-08-08,Mexico,Unhealthy for Sensitive Groups,102
10462,14373,2024-08-08,Moldova,Good,38
10463,14374,2024-08-08,Monaco,Good,47
10464,14375,2024-08-08,Mongolia,Moderate,55
10465,14376,2024-08-08,Montenegro,Moderate,51
10466,14377,2024-08-08,Myanmar,Good,29
10467,14378,2024-08-08,Nepal,Good,28
10468,14379,2024-08-08,Netherlands,Good,38
10469,14381,2024-08-08,New Zealand,Good,25
10470,14382,2024-08-08,Nigeria,Moderate,57
10471,14383,2024-08-08,Norway,Good,26
10472,14384,2024-08-08,Pakistan,Good,49
10473,14385,2024-08-08,Palestinian Territory,Moderate,86
10474,14386,2024-08-08,Peru,Moderate,94
10475,14387,2024-08-08,Philippines,Good,32
10476,14388,2024-08-08,Poland,Moderate,65
10477,14389,2024-08-08,Portugal,Good,29
10478,14391,2024-08-08,Reunion,Good,15
10479,14392,2024-08-08,Romania,Good,38
10480,14393,2024-08-08,Russia,Moderate,63
10481,14394,2024-08-08,San Marino,Good,49
10482,14396,2024-08-08,Serbia,Good,38
10483,14397,2024-08-08,Singapore,Good,44
10484,14398,2024-08-08,Slovakia,Good,47
10485,14399,2024-08-08,Slovenia,Good,25
10486,14400,2024-08-08,South Africa,Unhealthy for Sensitive Groups,127
10487,14401,2024-08-08,South Korea,Moderate,89
10488,14402,2024-08-08,Spain,Moderate,66
10489,14403,2024-08-08,Sri Lanka,Good,50
10490,14404,2024-08-08,Sweden,Good,39
10491,14405,2024-08-08,Switzerland,Good,26
10492,14406,2024-08-08,Taiwan,Moderate,67
10493,14407,2024-08-08,Tajikistan,Unhealthy for Sensitive Groups,109
10494,14408,2024-08-08,Thailand,Moderate,74
10495,14410,2024-08-08,Trinidad and Tobago,Good,19
10496,14411,2024-08-08,Turkey,Moderate,79
10497,14413,2024-08-08,Uganda,Unhealthy,167
10498,14414,2024-08-08,Ukraine,Good,41
10499,14415,2024-08-08,United Arab Emirates,Unhealthy for Sensitive Groups,109
10500,14416,2024-08-08,United Kingdom of Great Britain and Northern Ireland,Good,48
10501,14417,2024-08-08,United States of America,Unhealthy for Sensitive Groups,142
10502,14419,2024-08-08,Vatican,Moderate,61
10503,14421,2024-08-08,Vietnam,Good,47
10504,14425,2024-08-15,Andorra,Good,11
10505,14426,2024-08-15,Argentina,Moderate,62
10506,14427,2024-08-15,Armenia,Good,37
10507,14428,2024-08-15,Australia,Moderate,52
10508,14429,2024-08-15,Austria,Good,47
10509,14430,2024-08-15,Azerbaijan,Good,40
10510,14432,2024-08-15,Bangladesh,Unhealthy for Sensitive Groups,132
10511,14433,2024-08-15,Belarus,Good,29
10512,14434,2024-08-15,Belgium,Moderate,89
10513,14438,2024-08-15,Bosnia and Herzegovina,Moderate,65
10514,14439,2024-08-15,Brazil,Very Unhealthy,215
10515,14440,2024-08-15,Brunei,Good,13
10516,14441,2024-08-15,Bulgaria,Good,34
10517,14444,2024-08-15,Canada,Very Unhealthy,236
10518,14445,2024-08-15,Cape Verde,Good,48
10519,14447,2024-08-15,Chile,Very Unhealthy,262
10520,14448,2024-08-15,China,Unhealthy for Sensitive Groups,148
10521,14449,2024-08-15,Colombia,Moderate,81
10522,14451,2024-08-15,Croatia,Moderate,60
10523,14452,2024-08-15,Cyprus,Moderate,54
10524,14453,2024-08-15,Czech Republic,Moderate,74
10525,14454,2024-08-15,Denmark,Good,19
10526,14455,2024-08-15,Dominican Republic,Good,15
10527,14456,2024-08-15,Ecuador,Good,45
10528,14459,2024-08-15,Estonia,Good,11
10529,14460,2024-08-15,Ethiopia,Moderate,89
10530,14461,2024-08-15,Finland,Good,41
10531,14462,2024-08-15,France,Good,49
10532,14463,2024-08-15,French Guiana,Good,16
10533,14464,2024-08-15,Georgia,Good,39
10534,14465,2024-08-15,Germany,Unhealthy,151
10535,14466,2024-08-15,Ghana,Moderate,54
10536,14468,2024-08-15,Greece,Moderate,56
10537,14470,2024-08-15,Guadeloupe,Good,18
10538,14471,2024-08-15,Guatemala,Moderate,84
10539,14473,2024-08-15,Hong Kong,Good,46
10540,14475,2024-08-15,Iceland,Good,12
10541,14476,2024-08-15,India,Unhealthy,165
10542,14477,2024-08-15,Indonesia,Unhealthy for Sensitive Groups,149
10543,14480,2024-08-15,Ireland,Good,21
10544,14481,2024-08-15,Israel,Moderate,68
10545,14482,2024-08-15,Italy,Moderate,64
10546,14483,2024-08-15,Japan,Moderate,88
10547,14484,2024-08-15,Jordan,Good,21
10548,14485,2024-08-15,Kazakhstan,Good,42
10549,14486,2024-08-15,Kenya,Moderate,70
10550,14488,2024-08-15,Kuwait,Unhealthy for Sensitive Groups,105
10551,14489,2024-08-15,Kyrgyzstan,Good,37
10552,14490,2024-08-15,Laos,Good,18
10553,14491,2024-08-15,Latvia,Good,41
10554,14493,2024-08-15,Liechtenstein,Good,9
10555,14494,2024-08-15,Lithuania,Good,38
10556,14496,2024-08-15,Macao,Good,30
10557,14497,2024-08-15,Macedonia,Moderate,66
10558,14498,2024-08-15,Madagascar,Moderate,87
10559,14499,2024-08-15,Malaysia,Moderate,69
10560,14500,2024-08-15,Malta,Good,40
10561,14501,2024-08-15,Martinique,Good,20
10562,14502,2024-08-15,Mexico,Moderate,93
10563,14503,2024-08-15,Moldova,Good,29
10564,14504,2024-08-15,Monaco,Good,40
10565,14505,2024-08-15,Mongolia,Good,50
10566,14506,2024-08-15,Montenegro,Moderate,60
10567,14507,2024-08-15,Myanmar,Good,14
10568,14508,2024-08-15,Nepal,Good,30
10569,14509,2024-08-15,Netherlands,Unhealthy for Sensitive Groups,133
10570,14511,2024-08-15,New Zealand,Good,23
10571,14512,2024-08-15,Nigeria,Moderate,54
10572,14513,2024-08-15,Norway,Good,34
10573,14514,2024-08-15,Pakistan,Moderate,96
10574,14515,2024-08-15,Palestinian Territory,Moderate,76
10575,14516,2024-08-15,Peru,Unhealthy for Sensitive Groups,134
10576,14517,2024-08-15,Philippines,Moderate,63
10577,14518,2024-08-15,Poland,Moderate,56
10578,14519,2024-08-15,Portugal,Good,29
10579,14521,2024-08-15,Reunion,Good,18
10580,14522,2024-08-15,Romania,Good,32
10581,14523,2024-08-15,Russia,Good,49
10582,14524,2024-08-15,San Marino,Good,48
10583,14526,2024-08-15,Serbia,Moderate,62
10584,14527,2024-08-15,Singapore,Moderate,57
10585,14528,2024-08-15,Slovakia,Moderate,59
10586,14529,2024-08-15,Slovenia,Moderate,51
10587,14530,2024-08-15,South Africa,Moderate,86
10588,14531,2024-08-15,South Korea,Moderate,71
10589,14532,2024-08-15,Spain,Moderate,56
10590,14533,2024-08-15,Sri Lanka,Good,45
10591,14534,2024-08-15,Sweden,Good,24
10592,14535,2024-08-15,Switzerland,Good,32
10593,14536,2024-08-15,Taiwan,Good,45
10594,14537,2024-08-15,Tajikistan,Unhealthy for Sensitive Groups,107
10595,14538,2024-08-15,Thailand,Moderate,74
10596,14540,2024-08-15,Trinidad and Tobago,Good,18
10597,14541,2024-08-15,Turkey,Moderate,77
10598,14543,2024-08-15,Uganda,Unhealthy for Sensitive Groups,127
10599,14544,2024-08-15,Ukraine,Good,37
10600,14545,2024-08-15,United Arab Emirates,Unhealthy for Sensitive Groups,103
10601,14546,2024-08-15,United Kingdom of Great Britain and Northern Ireland,Moderate,61
10602,14547,2024-08-15,United States of America,Unhealthy for Sensitive Groups,143
10603,14549,2024-08-15,Vatican,Good,46
10604,14551,2024-08-15,Vietnam,Good,49
10605,14555,2024-08-22,Andorra,Moderate,77
10606,14556,2024-08-22,Argentina,Good,30
10607,14557,2024-08-22,Armenia,Good,42
10608,14558,2024-08-22,Australia,Good,39
10609,14559,2024-08-22,Austria,Good,27
10610,14560,2024-08-22,Azerbaijan,Good,43
10611,14562,2024-08-22,Bangladesh,Unhealthy for Sensitive Groups,141
10612,14563,2024-08-22,Belarus,Good,44
10613,14564,2024-08-22,Belgium,Good,27
10614,14568,2024-08-22,Bosnia and Herzegovina,Moderate,56
10615,14569,2024-08-22,Brazil,Unhealthy,168
10616,14570,2024-08-22,Brunei,Good,10
10617,14571,2024-08-22,Bulgaria,Good,48
10618,14574,2024-08-22,Canada,Moderate,71
10619,14575,2024-08-22,Cape Verde,Good,42
10620,14577,2024-08-22,Chile,Unhealthy for Sensitive Groups,142
10621,14578,2024-08-22,China,Unhealthy for Sensitive Groups,134
10622,14579,2024-08-22,Colombia,Moderate,71
10623,14581,2024-08-22,Croatia,Moderate,53
10624,14582,2024-08-22,Cyprus,Moderate,55
10625,14583,2024-08-22,Czech Republic,Good,49
10626,14584,2024-08-22,Denmark,Good,14
10627,14585,2024-08-22,Dominican Republic,Good,23
10628,14586,2024-08-22,Ecuador,Moderate,51
10629,14589,2024-08-22,Estonia,Good,19
10630,14590,2024-08-22,Ethiopia,Good,46
10631,14591,2024-08-22,Finland,Good,27
10632,14592,2024-08-22,France,Good,46
10633,14593,2024-08-22,French Guiana,Good,26
10634,14594,2024-08-22,Georgia,Moderate,54
10635,14595,2024-08-22,Germany,Good,43
10636,14596,2024-08-22,Ghana,Moderate,56
10637,14598,2024-08-22,Greece,Moderate,72
10638,14600,2024-08-22,Guadeloupe,Good,16
10639,14601,2024-08-22,Guatemala,Moderate,65
10640,14603,2024-08-22,Hong Kong,Good,43
10641,14605,2024-08-22,Iceland,Good,18
10642,14606,2024-08-22,India,Unhealthy,170
10643,14607,2024-08-22,Indonesia,Unhealthy,155
10644,14610,2024-08-22,Ireland,Good,26
10645,14611,2024-08-22,Israel,Moderate,70
10646,14612,2024-08-22,Italy,Moderate,72
10647,14613,2024-08-22,Japan,Moderate,77
10648,14614,2024-08-22,Jordan,Good,25
10649,14615,2024-08-22,Kazakhstan,Good,49
10650,14616,2024-08-22,Kenya,Moderate,84
10651,14618,2024-08-22,Kuwait,Unhealthy for Sensitive Groups,138
10652,14619,2024-08-22,Kyrgyzstan,Good,30
10653,14620,2024-08-22,Laos,Good,18
10654,14621,2024-08-22,Latvia,Good,26
10655,14623,2024-08-22,Liechtenstein,Good,13
10656,14624,2024-08-22,Lithuania,Good,16
10657,14626,2024-08-22,Macao,Good,34
10658,14627,2024-08-22,Macedonia,Good,49
10659,14628,2024-08-22,Madagascar,Moderate,65
10660,14629,2024-08-22,Malaysia,Moderate,71
10661,14630,2024-08-22,Malta,Good,32
10662,14631,2024-08-22,Martinique,Good,15
10663,14632,2024-08-22,Mexico,Unhealthy for Sensitive Groups,102
10664,14633,2024-08-22,Moldova,Good,12
10665,14634,2024-08-22,Monaco,Good,50
10666,14635,2024-08-22,Mongolia,Moderate,57
10667,14636,2024-08-22,Montenegro,Moderate,51
10668,14637,2024-08-22,Myanmar,Good,18
10669,14638,2024-08-22,Nepal,Good,23
10670,14639,2024-08-22,Netherlands,Good,40
10671,14641,2024-08-22,New Zealand,Good,29
10672,14642,2024-08-22,Nigeria,Moderate,74
10673,14643,2024-08-22,Norway,Good,14
