,Unnamed: 0,Date,Country,Status,AQI Value
12716,17130,2025-01-09,Thailand,Unhealthy,171
12717,17132,2025-01-09,Trinidad and Tobago,Good,49
12718,17133,2025-01-09,Turkey,Unhealthy,185
12719,17135,2025-01-09,Uganda,Very Unhealthy,267
12720,17136,2025-01-09,Ukraine,Good,43
12721,17137,2025-01-09,United Arab Emirates,Moderate,95
12722,17138,2025-01-09,United Kingdom of Great Britain and Northern Ireland,Unhealthy for Sensitive Groups,116
12723,17139,2025-01-09,United States of America,Unhealthy for Sensitive Groups,144
12724,17141,2025-01-09,Vatican,Good,50
12725,17142,2025-01-09,Vietnam,Unhealthy for Sensitive Groups,128
12726,17145,2025-01-16,Andorra,Good,12
12727,17146,2025-01-16,Argentina,Good,10
12728,17147,2025-01-16,Armenia,Unhealthy for Sensitive Groups,115
12729,17148,2025-01-16,Australia,Good,39
12730,17149,2025-01-16,Austria,Moderate,69
12731,17150,2025-01-16,Azerbaijan,Good,29
12732,17152,2025-01-16,Bangladesh,Very Unhealthy,250
12733,17153,2025-01-16,Belarus,Good,22
12734,17154,2025-01-16,Belgium,Unhealthy for Sensitive Groups,131
12735,17155,2025-01-16,Bosnia and Herzegovina,Moderate,95
12736,17156,2025-01-16,Brazil,Moderate,61
12737,17157,2025-01-16,Brunei,Good,10
12738,17158,2025-01-16,Bulgaria,Moderate,98
12739,17161,2025-01-16,Canada,Good,50
12740,17162,2025-01-16,Cape Verde,Good,36
12741,17164,2025-01-16,Chile,Moderate,51
12742,17165,2025-01-16,China,Unhealthy,170
12743,17166,2025-01-16,Colombia,Moderate,59
12744,17168,2025-01-16,Croatia,Moderate,100
12745,17169,2025-01-16,Cyprus,Moderate,51
12746,17170,2025-01-16,Czech Republic,Unhealthy for Sensitive Groups,122
12747,17171,2025-01-16,Denmark,Good,16
12748,17172,2025-01-16,Dominican Republic,Good,22
12749,17173,2025-01-16,Ecuador,Good,49
12750,17175,2025-01-16,Estonia,Good,23
12751,17176,2025-01-16,Ethiopia,Moderate,57
12752,17177,2025-01-16,Finland,Good,16
12753,17178,2025-01-16,France,Unhealthy for Sensitive Groups,149
12754,17179,2025-01-16,French Guiana,Good,15
12755,17180,2025-01-16,Georgia,Moderate,90
12756,17181,2025-01-16,Germany,Unhealthy for Sensitive Groups,138
12757,17182,2025-01-16,Ghana,Moderate,97
12758,17184,2025-01-16,Greece,Good,47
12759,17185,2025-01-16,Guadeloupe,Good,20
12760,17186,2025-01-16,Guatemala,Good,38
12761,17187,2025-01-16,Hong Kong,Unhealthy for Sensitive Groups,115
12762,17189,2025-01-16,Iceland,Good,43
12763,17190,2025-01-16,India,Very Unhealthy,271
12764,17191,2025-01-16,Indonesia,Moderate,85
12765,17194,2025-01-16,Ireland,Good,43
12766,17195,2025-01-16,Israel,Moderate,98
12767,17196,2025-01-16,Italy,Moderate,98
12768,17198,2025-01-16,Japan,Moderate,65
12769,17200,2025-01-16,Jordan,Good,36
12770,17201,2025-01-16,Kazakhstan,Unhealthy for Sensitive Groups,137
12771,17202,2025-01-16,Kenya,Good,34
12772,17204,2025-01-16,Kuwait,Unhealthy for Sensitive Groups,125
12773,17205,2025-01-16,Kyrgyzstan,Good,4
12774,17206,2025-01-16,Laos,Unhealthy for Sensitive Groups,140
12775,17207,2025-01-16,Latvia,Good,17
12776,17208,2025-01-16,Liechtenstein,Good,31
12777,17209,2025-01-16,Lithuania,Good,17
12778,17211,2025-01-16,Macao,Unhealthy for Sensitive Groups,114
12779,17212,2025-01-16,Macedonia,Unhealthy for Sensitive Groups,112
12780,17213,2025-01-16,Madagascar,Moderate,61
12781,17214,2025-01-16,Malaysia,Moderate,64
12782,17215,2025-01-16,Malta,Good,33
12783,17216,2025-01-16,Martinique,Good,22
12784,17217,2025-01-16,Mexico,Unhealthy for Sensitive Groups,105
12785,17218,2025-01-16,Moldova,Moderate,61
12786,17219,2025-01-16,Monaco,Good,22
12787,17220,2025-01-16,Mongolia,Unhealthy for Sensitive Groups,113
12788,17221,2025-01-16,Montenegro,Good,50
12789,17222,2025-01-16,Myanmar,Unhealthy for Sensitive Groups,113
12790,17223,2025-01-16,Nepal,Unhealthy for Sensitive Groups,134
12791,17224,2025-01-16,Netherlands,Unhealthy for Sensitive Groups,145
12792,17226,2025-01-16,New Zealand,Good,28
12793,17227,2025-01-16,Nigeria,Unhealthy,162
12794,17228,2025-01-16,Norway,Good,45
12795,17229,2025-01-16,Pakistan,Unhealthy,167
12796,17230,2025-01-16,Palestinian Territory,Unhealthy for Sensitive Groups,110
12797,17231,2025-01-16,Peru,Moderate,59
12798,17232,2025-01-16,Philippines,Moderate,64
12799,17233,2025-01-16,Poland,Unhealthy for Sensitive Groups,116
12800,17234,2025-01-16,Portugal,Moderate,60
12801,17235,2025-01-16,Reunion,Good,13
12802,17236,2025-01-16,Romania,Moderate,97
12803,17237,2025-01-16,Russia,Moderate,77
12804,17238,2025-01-16,San Marino,Good,24
12805,17240,2025-01-16,Serbia,Unhealthy,165
12806,17241,2025-01-16,Singapore,Good,27
12807,17242,2025-01-16,Slovakia,Unhealthy for Sensitive Groups,123
12808,17243,2025-01-16,Slovenia,Moderate,72
12809,17244,2025-01-16,South Africa,Good,43
12810,17245,2025-01-16,South Korea,Moderate,73
12811,17246,2025-01-16,Spain,Unhealthy for Sensitive Groups,149
12812,17247,2025-01-16,Sri Lanka,Moderate,86
12813,17248,2025-01-16,Sweden,Good,35
12814,17249,2025-01-16,Switzerland,Moderate,68
12815,17250,2025-01-16,Taiwan,Moderate,75
12816,17251,2025-01-16,Tajikistan,Unhealthy,191
12817,17252,2025-01-16,Thailand,Unhealthy for Sensitive Groups,150
12818,17254,2025-01-16,Trinidad and Tobago,Good,44
12819,17255,2025-01-16,Turkey,Unhealthy,163
12820,17257,2025-01-16,Uganda,Very Unhealthy,299
12821,17258,2025-01-16,Ukraine,Moderate,66
12822,17259,2025-01-16,United Arab Emirates,Moderate,90
12823,17260,2025-01-16,United Kingdom of Great Britain and Northern Ireland,Unhealthy for Sensitive Groups,102
12824,17261,2025-01-16,United States of America,Moderate,93
12825,17263,2025-01-16,Vatican,Good,25
12826,17264,2025-01-16,Vietnam,Unhealthy for Sensitive Groups,131
12827,17267,2025-01-23,Andorra,Good,15
12828,17268,2025-01-23,Argentina,Good,37
12829,17269,2025-01-23,Armenia,Unhealthy for Sensitive Groups,106
12830,17270,2025-01-23,Australia,Good,46
12831,17271,2025-01-23,Austria,Moderate,57
12832,17272,2025-01-23,Azerbaijan,Good,30
12833,17274,2025-01-23,Bangladesh,Very Unhealthy,245
12834,17275,2025-01-23,Belarus,Good,48
12835,17276,2025-01-23,Belgium,Unhealthy for Sensitive Groups,101
12836,17277,2025-01-23,Bosnia and Herzegovina,Unhealthy for Sensitive Groups,101
12837,17278,2025-01-23,Brazil,Good,48
12838,17279,2025-01-23,Brunei,Good,11
12839,17280,2025-01-23,Bulgaria,Unhealthy for Sensitive Groups,126
12840,17283,2025-01-23,Canada,Moderate,82
12841,17284,2025-01-23,Cape Verde,Good,19
12842,17286,2025-01-23,Chile,Good,48
12843,17287,2025-01-23,China,Very Unhealthy,285
12844,17288,2025-01-23,Colombia,Moderate,70
12845,17290,2025-01-23,Croatia,Unhealthy for Sensitive Groups,127
12846,17291,2025-01-23,Cyprus,Good,50
12847,17292,2025-01-23,Czech Republic,Moderate,87
12848,17293,2025-01-23,Denmark,Good,28
12849,17294,2025-01-23,Dominican Republic,Good,19
12850,17295,2025-01-23,Ecuador,Moderate,62
12851,17297,2025-01-23,Estonia,Good,35
12852,17298,2025-01-23,Ethiopia,Moderate,78
12853,17299,2025-01-23,Finland,Good,28
12854,17300,2025-01-23,France,Unhealthy for Sensitive Groups,111
12855,17301,2025-01-23,French Guiana,Good,18
12856,17302,2025-01-23,Georgia,Moderate,73
12857,17303,2025-01-23,Germany,Unhealthy for Sensitive Groups,136
12858,17304,2025-01-23,Ghana,Moderate,72
12859,17306,2025-01-23,Greece,Moderate,100
12860,17307,2025-01-23,Guadeloupe,Good,18
12861,17308,2025-01-23,Guatemala,Good,13
12862,17309,2025-01-23,Hong Kong,Moderate,70
12863,17311,2025-01-23,Iceland,Good,20
12864,17312,2025-01-23,India,Very Unhealthy,230
12865,17313,2025-01-23,Indonesia,Unhealthy for Sensitive Groups,110
12866,17316,2025-01-23,Ireland,Good,46
12867,17317,2025-01-23,Israel,Moderate,69
12868,17318,2025-01-23,Italy,Unhealthy for Sensitive Groups,105
12869,17320,2025-01-23,Japan,Unhealthy for Sensitive Groups,112
12870,17322,2025-01-23,Jordan,Good,25
12871,17323,2025-01-23,Kazakhstan,Moderate,87
12872,17324,2025-01-23,Kenya,Good,35
12873,17326,2025-01-23,Kuwait,Moderate,81
12874,17327,2025-01-23,Kyrgyzstan,Good,17
12875,17328,2025-01-23,Laos,Unhealthy,160
12876,17329,2025-01-23,Latvia,Good,25
12877,17331,2025-01-23,Liechtenstein,Good,33
12878,17332,2025-01-23,Lithuania,Good,12
12879,17334,2025-01-23,Macao,Moderate,89
12880,17335,2025-01-23,Macedonia,Unhealthy,157
12881,17336,2025-01-23,Madagascar,Good,38
12882,17337,2025-01-23,Malaysia,Moderate,71
12883,17338,2025-01-23,Malta,Good,36
12884,17339,2025-01-23,Martinique,Good,27
12885,17340,2025-01-23,Mexico,Moderate,88
12886,17341,2025-01-23,Moldova,Good,34
12887,17342,2025-01-23,Monaco,Moderate,58
12888,17343,2025-01-23,Mongolia,Unhealthy for Sensitive Groups,120
12889,17344,2025-01-23,Montenegro,Moderate,88
12890,17345,2025-01-23,Myanmar,Unhealthy,156
12891,17346,2025-01-23,Nepal,Unhealthy for Sensitive Groups,115
12892,17347,2025-01-23,Netherlands,Unhealthy for Sensitive Groups,104
